"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"31061",26,,,16,14,,,9,13,,,8,26,,,16,14,,,9,12,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31063",17,,,10,10,,,6,7,,,4,17,,,10,10,,,6,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31065",38,4,10,24,19,,,12,19,,,12,36,,,23,18,,,12,18,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31067",147,10,45,92,78,4,25,49,69,6,20,43,144,9,44,91,76,3,25,48,68,6,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31069",16,,,12,9,,,7,7,,,5,16,,,12,9,,,7,7,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31071",15,,,10,10,,,7,6,,,3,15,,,10,10,,,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31073",10,,,6,7,,,5,4,,,,10,,,6,6,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31075",4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31077",20,,,13,11,,,7,9,,,6,20,,,13,11,,,7,9,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31079",309,41,93,174,159,15,52,91,150,26,41,83,278,31,82,165,144,11,46,87,134,20,36,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,9,9,8,12,3,5,3,14,5,4,5,,,,,,,,,,,,,"31"
"31081",63,7,20,36,35,3,10,22,28,3,11,14,61,7,19,35,34,3,10,22,27,3,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31083",25,,,17,14,,,10,11,,,8,24,,,17,13,,,9,11,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31087",24,,,17,12,,,8,12,,,8,24,,,16,12,,,8,12,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31089",61,6,17,38,32,,,20,29,4,8,17,59,5,17,37,31,,,20,28,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31091",4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31093",43,4,13,26,25,,,15,19,,,12,43,4,12,26,24,,,15,18,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31095",52,4,14,34,27,,,17,26,,,17,50,4,13,33,25,,,17,25,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31097",32,,,18,20,,,12,12,,,6,30,,,17,18,,,11,11,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31099",37,,,23,21,,,14,16,,,9,37,,,23,21,,,14,16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31101",60,3,14,43,33,,,26,27,,,17,56,,,41,31,,,24,25,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31103",4,,,3,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31105",20,,,13,9,,,6,11,,,7,18,,,12,8,,,6,10,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31107",52,4,17,30,29,,,17,22,,,13,45,,,28,24,,,15,21,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31109",1429,194,442,793,759,77,236,446,670,117,206,347,1271,160,385,726,667,61,203,403,604,99,182,323,36,8,17,11,22,5,11,6,14,,,5,8,,,4,4,,,,4,,,,26,7,7,12,13,3,3,7,13,4,4,5,37,10,13,14,17,4,6,8,20,6,7,6,51,,,26,36,,,,15,,,,"31"
"31111",233,21,61,151,122,9,32,81,111,12,29,70,219,19,56,144,115,8,29,77,104,11,26,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,5,5,,,,5,,,,,,,,,,,,,,,,"31"
"31113",7,,,4,4,,,,,,,,7,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31119",195,22,66,107,105,8,34,63,90,14,32,44,179,18,60,101,95,6,31,59,83,12,29,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3,,,,5,,,,,,,,,,,,,,,,"31"
"31121",51,5,14,32,30,,,20,21,,,11,51,5,14,32,30,,,20,21,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31123",23,,,15,12,,,9,11,,,6,21,,,15,12,,,9,10,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31125",22,,,14,11,,,7,11,,,7,22,,,14,11,,,7,11,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31127",43,4,10,29,23,,,16,20,,,13,42,4,10,28,23,,,16,20,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31129",35,,,25,20,,,15,16,,,10,35,,,24,19,,,14,15,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31131",102,13,32,57,53,4,18,31,49,9,14,26,98,12,31,56,52,4,17,30,47,8,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31133",17,,,12,9,,,6,8,,,6,17,,,12,9,,,6,8,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31135",19,,,12,12,,,8,7,,,4,19,,,12,11,,,8,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31137",56,5,16,35,28,,,18,28,,,17,55,5,16,34,28,,,18,27,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31139",37,3,13,21,21,,,13,16,,,8,36,3,12,21,20,,,13,16,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31141",189,23,50,116,99,10,25,63,90,13,25,52,173,17,45,111,91,8,23,60,81,10,21,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,4,4,5,,,,8,4,2,,,,,,,,,,,,,,"31"
"31143",33,4,10,19,18,,,12,15,,,8,32,4,10,19,18,,,11,15,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31145",70,6,20,44,33,,,20,37,3,10,24,67,5,20,42,31,,,20,36,3,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31147",64,4,20,41,32,,,20,32,,,21,62,,,40,31,,,19,31,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31149",10,,,7,5,,,3,5,,,4,10,,,7,5,,,3,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31151",82,10,28,44,43,3,14,26,40,7,14,18,74,9,24,41,40,,,25,34,6,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,"31"
"31153",855,143,266,446,424,53,132,239,431,90,134,207,765,119,236,410,382,44,118,221,383,75,118,190,30,6,10,15,18,,,9,13,,,5,4,,,,,,,,4,,,,12,3,4,5,4,,,,8,,,4,36,11,13,12,17,5,6,6,19,7,6,6,8,,,,,,,,4,,,,"31"
"31155",136,13,44,80,72,5,24,44,64,8,20,36,134,13,43,79,71,5,23,43,63,8,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31157",213,24,58,130,108,8,30,71,104,15,30,60,185,16,50,119,95,7,25,63,90,9,25,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6,7,11,11,,,7,12,5,4,4,,,,,,,,,,,,,"31"
"31159",84,9,26,49,44,5,14,25,40,4,13,24,82,9,25,49,42,5,12,25,40,4,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31161",33,3,8,22,16,,,11,17,,,11,29,,,21,14,,,10,15,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31163",22,,,15,13,,,9,10,,,6,21,,,14,12,,,9,9,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31165",3,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31167",20,,,10,11,,,6,9,,,4,20,,,10,11,,,6,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31169",38,5,11,23,20,,,11,18,3,4,12,37,5,10,22,19,,,11,18,3,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31173",32,3,11,18,15,,,8,17,,,10,18,,,13,7,,,6,11,,,7,,,,,,,,,,,,,13,,,5,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31175",33,,,23,18,,,12,15,,,11,32,,,22,18,,,11,15,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31177",127,14,40,73,67,6,18,44,60,9,22,29,125,14,40,71,66,6,18,42,59,9,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31179",38,4,13,21,21,,,12,17,,,9,36,,,21,21,,,12,16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31181",28,,,18,14,,,10,13,,,8,27,,,18,14,,,10,13,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31183",4,,,,3,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"31185",90,10,27,54,45,,,29,45,8,13,24,87,9,25,52,44,,,28,42,7,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
"32001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"32510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
"33001",484,36,146,302,248,11,75,162,235,24,72,139,472,34,142,296,241,11,72,158,231,23,70,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33003",418,26,111,281,231,8,57,166,187,17,55,115,409,24,109,276,226,8,56,163,183,16,54,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33005",516,47,150,318,268,19,81,169,247,28,70,150,501,45,145,311,261,18,78,165,241,27,67,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33007",255,19,83,154,134,8,44,82,121,12,38,71,248,18,80,151,130,7,43,80,118,10,38,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33009",581,46,174,361,308,18,91,199,272,27,84,162,563,43,168,353,299,17,88,195,264,25,81,158,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33011",2375,286,791,1297,1210,111,395,704,1165,175,396,593,2216,246,734,1236,1128,97,365,666,1088,149,370,570,26,4,13,9,16,,,6,10,,,,,,,,,,,,,,,,30,11,8,11,14,4,3,7,16,7,5,4,70,20,24,25,34,7,12,14,36,13,12,11,,,,,,,,,,,,,"33"
"33013",980,102,313,565,501,36,159,307,479,66,155,258,952,96,305,552,486,33,154,298,466,63,150,253,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,3,3,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33015",2068,197,683,1188,1058,71,353,634,1009,127,329,554,1987,183,653,1151,1014,65,338,611,973,117,316,540,9,,,4,5,,,,4,,,,,,,,,,,,,,,,13,,,5,6,,,,7,,,,16,4,5,7,8,,,4,9,,,3,,,,,,,,,,,,,"33"
"33017",768,83,236,449,384,29,118,237,384,53,119,212,741,76,228,437,371,27,113,230,370,49,115,207,5,,,,3,,,,,,,,,,,,,,,,,,,,10,4,3,3,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"33019",320,25,103,193,165,8,51,107,155,17,52,86,314,24,101,189,161,7,49,105,153,17,51,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33"
"34001",1755,172,564,1019,908,69,284,555,847,103,280,464,1283,100,379,804,666,41,190,435,617,59,190,368,238,28,92,117,119,10,47,63,118,18,46,55,,,,,,,,,,,,,72,10,33,30,40,4,16,19,33,6,16,10,139,31,51,56,69,12,26,31,70,19,25,26,,,,,,,,,,,,,"34"
"34003",5678,677,1674,3327,2821,237,853,1732,2857,440,822,1595,4163,391,1157,2614,2092,147,597,1348,2071,244,560,1266,284,38,102,144,142,14,55,73,142,24,47,72,,,,,,,,,,,,,512,112,158,242,231,29,65,137,280,82,94,105,620,124,217,279,284,40,105,139,336,83,113,140,,,,,,,,,,,,,"34"
"34005",3025,333,984,1708,1553,126,528,899,1472,207,456,809,2347,231,739,1377,1191,86,388,717,1156,145,350,660,439,55,161,223,231,20,92,118,208,35,69,105,,,,,,,,,,,,,80,16,22,42,36,5,10,21,44,11,12,21,107,25,38,43,54,10,19,25,52,15,19,18,,,,,,,,,,,,,"34"
"34007",3187,374,1038,1775,1601,134,541,927,1586,240,498,848,2242,218,690,1334,1128,78,351,699,1114,141,338,635,564,79,213,273,281,30,116,135,283,50,96,138,,,,,,,,,,,,,102,17,32,53,47,6,14,27,55,11,18,26,236,55,85,96,112,18,44,50,124,37,42,45,,,,,,,,,,,,,"34"
"34009",900,57,251,592,484,22,129,333,416,35,122,259,832,46,228,558,446,18,116,313,385,28,112,245,29,,,15,17,,,9,12,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,23,7,7,9,11,,,6,12,4,4,3,,,,,,,,,,,,,"34"
"34011",891,101,286,504,468,41,156,271,423,60,130,233,607,50,182,374,322,18,100,204,285,32,82,171,136,18,52,66,71,10,31,31,65,8,22,35,,,,,,,,,,,,,7,,,3,3,,,,4,,,,129,31,43,54,62,12,20,31,66,20,23,24,,,,,,,,,,,,,"34"
"34013",4014,556,1307,2151,1972,186,670,1115,2042,370,636,1036,1713,176,469,1067,847,58,238,551,866,118,231,517,1501,205,556,739,724,66,288,370,777,139,268,370,,,,,,,,,,,,,142,30,44,68,56,7,17,32,86,22,28,36,593,136,209,248,297,51,105,141,296,85,104,107,,,,,,,,,,,,,"34"
"34015",1930,227,626,1077,975,76,322,577,955,151,304,500,1648,180,527,941,834,61,271,502,814,119,256,439,170,22,59,88,85,8,31,46,85,14,29,42,,,,,,,,,,,,,33,8,11,14,13,,,7,20,6,7,7,50,14,18,18,22,4,8,9,29,10,10,9,,,,,,,,,,,,,"34"
"34017",2679,462,841,1376,1292,170,409,713,1387,292,433,663,1069,156,315,598,538,60,162,316,532,96,153,283,315,52,108,155,140,21,50,69,175,31,58,86,,,,,,,,,,,,,250,69,75,106,109,22,31,56,140,47,43,50,990,174,321,495,471,62,152,257,519,111,170,237,,,,,,,,,,,,,"34"
"34019",836,88,277,472,422,32,136,254,414,56,140,218,770,73,254,444,390,27,124,239,380,46,130,204,11,,,4,6,,,,5,,,,,,,,,,,,,,,,16,4,4,7,7,,,4,8,,,,29,8,9,12,12,,,6,18,5,6,7,,,,,,,,,,,,,"34"
"34021",2165,252,693,1221,1119,100,370,649,1046,153,322,572,1431,119,430,882,743,47,229,468,688,72,201,415,413,51,157,205,215,17,89,109,198,34,68,97,,,,,,,,,,,,,128,31,40,57,55,11,17,28,73,19,25,29,166,48,55,62,85,21,29,35,81,27,26,27,,,,,,,,,,,,,"34"
"34023",4432,541,1369,2523,2239,199,701,1340,2193,342,668,1183,2914,239,836,1839,1485,92,432,961,1428,146,405,877,394,57,147,190,198,22,78,98,196,36,68,92,,,,,,,,,,,,,518,121,169,227,249,43,75,131,269,78,94,97,528,115,186,226,249,38,94,118,278,78,92,109,,,,,,,,,,,,,"34"
"34025",4389,468,1381,2539,2233,169,707,1357,2156,299,674,1182,3746,365,1162,2218,1904,130,591,1183,1842,235,571,1036,250,27,91,132,130,11,48,70,121,16,42,62,,,,,,,,,,,,,130,22,41,67,60,7,17,35,70,16,23,32,206,46,68,93,100,18,33,49,106,29,34,43,,,,,,,,,,,,,"34"
"34027",3134,354,961,1819,1584,125,495,963,1551,229,466,856,2628,245,784,1600,1332,86,405,841,1296,159,378,759,91,11,36,44,49,4,21,24,42,7,15,20,,,,,,,,,,,,,161,34,53,74,73,11,22,41,88,23,31,33,217,60,72,84,100,21,34,45,116,39,38,39,,,,,,,,,,,,,"34"
"34029",4817,391,1176,3250,2409,149,590,1671,2407,242,586,1579,4420,326,1046,3048,2211,125,521,1565,2209,201,525,1483,101,14,35,52,47,4,20,24,54,9,16,29,,,,,,,,,,,,,51,9,15,28,21,,,14,30,8,8,14,185,37,59,89,87,14,28,45,98,23,31,43,,,,,,,,,,,,,"34"
"34031",2624,347,828,1449,1323,123,427,773,1301,224,401,676,1578,140,456,982,800,48,235,517,778,91,222,465,268,34,105,129,133,13,57,63,135,22,47,66,,,,,,,,,,,,,95,22,30,43,44,5,14,25,51,17,16,18,633,145,219,269,314,54,109,151,319,91,109,119,,,,,,,,,,,,,"34"
"34033",436,44,142,251,226,16,74,136,210,28,68,114,349,33,107,209,181,11,56,114,168,22,51,95,65,8,26,31,31,3,13,15,34,4,14,16,,,,,,,,,,,,,,,,,,,,,,,,,11,,,5,6,,,,5,,,,,,,,,,,,,,,,"34"
"34035",1882,231,619,1033,936,75,312,549,947,156,307,484,1377,127,444,806,698,43,230,425,679,85,213,381,158,21,59,78,78,7,27,44,80,14,31,35,,,,,,,,,,,,,176,43,54,79,75,12,21,42,101,31,33,37,139,35,50,54,62,11,24,27,78,24,26,27,,,,,,,,,,,,,"34"
"34037",979,103,326,550,512,41,166,304,467,62,159,246,898,87,293,518,468,33,150,285,430,53,144,233,14,,,5,8,,,,6,,,,,,,,,,,,,,,,10,,,4,5,,,,5,,,,40,10,14,16,19,4,6,9,21,5,9,7,,,,,,,,,,,,,"34"
"34039",2875,383,935,1557,1440,138,474,828,1435,246,460,729,1563,163,456,943,782,60,230,492,780,103,226,451,599,68,222,310,294,23,111,159,306,45,111,150,,,,,,,,,,,,,102,22,33,47,49,8,15,26,53,14,17,21,556,125,201,230,269,44,97,128,287,82,103,102,,,,,,,,,,,,,"34"
"34041",740,77,237,426,373,29,117,227,367,48,120,199,670,63,208,399,337,24,101,212,333,40,106,186,21,,,9,13,,,5,9,,,4,,,,,,,,,,,,,9,,,5,4,,,,5,,,,32,8,13,11,13,,,5,19,6,7,6,,,,,,,,,,,,,"34"
"35001",3145,406,976,1763,1530,153,457,920,1616,254,518,843,1729,150,501,1077,882,62,242,578,847,88,260,499,75,9,29,37,44,4,17,23,31,6,11,14,81,21,29,31,35,7,11,17,46,14,18,15,61,12,23,26,27,4,11,12,34,8,12,15,1113,204,366,543,493,72,161,260,620,132,205,283,86,10,28,49,49,4,15,30,38,6,12,17,"35"
"35003",22,,,16,12,,,9,10,,,6,18,,,14,9,,,8,9,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35"
"35005",256,29,81,146,132,10,41,81,124,19,40,65,155,12,45,98,82,4,23,54,73,7,23,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,17,31,44,46,6,15,25,46,11,16,19,,,,,,,,,,,,,"35"
"35006",119,14,41,64,59,7,21,31,61,7,20,33,42,,,27,22,,,14,20,,,13,,,,,,,,,,,,,40,7,15,18,19,4,8,7,21,3,7,11,,,,,,,,,,,,,34,4,12,17,16,,,8,17,,,9,,,,,,,,,,,,,"35"
